Name,Error,VAScore,AssetsApk,StubComponents,StubProcesses,#Permissions,#Activities,#Components,#Processes,SpawnApk,SpawnProcesses,SameCertificates,StubIntent,#Packages,UnknownIntent,CombinedIntentAnalysis
com.shiguang.tianqibn.apk,0,6,1,101,51,186,115,120,52,0,0,1,0,1,0,0
com.shijiezhinengjiaju.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.shiliang.bwwlcq.apk,0,4,0,50,6,26,25,66,9,0,1,1,0,1,0,0
com.shiliang.cjsh.apk,0,4,0,50,6,23,25,66,9,0,0,1,0,1,0,0
com.shiliang.dhxyj.apk,0,4,0,50,6,26,25,66,9,0,1,1,0,1,0,0
com.pfu.popstar_360.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.pg.s2160048.apk,0,6,1,101,51,189,115,125,53,0,1,1,0,1,0,0
com.PGSoul.BigHead_GameBase.anzhi.apk,crashed,6,1,20,5,30,34,91,11,0,1,1,0,1,0,0
com.PGSoul.RunningBighead.egame.apk,0,6,1,20,5,23,31,81,10,0,1,1,0,1,0,0
com.pgsoul.xxchh.mi.apk,crashed,6,1,20,5,29,30,78,11,0,1,1,0,1,0,0
com.phonegap.hbpxw.apk,crashed,6,1,72,8,15,76,86,9,1,0,0,0,1,0,0
com.pianfu.hungrybat.apk,0,6,1,72,8,28,95,108,9,0,0,1,0,1,0,0
com.picktech.game.mjworld.main.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.pingan.flopmachine.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.pingan.lifeinsurance.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.pinshi.pos.apk,0,4,0,100,50,197,129,137,53,0,1,1,0,1,0,0
com.PixieGames.FollowGlowLine.apk,crashed,6,1,72,8,16,81,91,9,1,0,0,0,1,0,0
com.play.dbjgameKeEan.apk,crashed,6,1,101,51,189,115,125,53,0,1,1,0,1,0,0
com.plda.dualapp.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.pldasoft.dualapp.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.plgame.racingcar.hurricane.apk,crashed,6,1,72,8,14,83,93,9,0,0,1,0,1,0,0
com.pomelo.doublebox.apk,0,4,0,101,51,186,122,135,52,0,1,1,0,1,0,0
com.pomelogames.bulletboy.google.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.popcat17.dex.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.ppn.appclone.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.prettyboamedia.screenrecord.apk,0,6,1,101,51,192,125,154,54,1,1,0,0,2,1,1
com.pro.parallel.multi.spaces.multiple.accounts.clone.app.apk,crashed,4,0,151,51,140,164,260,55,0,0,1,0,1,0,0
com.pubg.krmobilece.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.ugc.browser.apk,0,4,0,40,20,48,166,212,26,0,1,1,0,1,0,0
com.ulegame.kbkidss_fr.apk,crashed,6,1,72,8,22,86,102,11,0,0,1,0,1,0,0
com.ullucus.fragmentsnote2en.apk,crashed,6,1,72,8,19,79,92,9,0,0,1,0,1,0,0
com.ultralisk.game05.iqiyi.apk,crashed,4,0,136,8,34,246,262,11,0,0,1,0,1,0,0
com.ultralisk.happybaby.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.ultron.crimaster.a.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.vid007.videobuddy.apk,0,4,0,42,11,321,147,193,13,1,1,0,0,2,0,0
com.video.beauty.apk,0,4,0,101,51,188,138,146,53,0,0,1,0,1,0,0
com.videomate.videodownloader.video.apk,crashed,4,0,42,11,330,179,248,13,0,0,1,0,1,0,0
com.vikings.wuxia.apk,0,6,1,72,8,28,86,113,11,1,0,0,0,1,0,0
com.vipdevgames.renyugongzhudcg.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.virtual.rokip.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.virtualgame.apk,0,4,0,101,51,188,113,121,53,0,1,1,0,1,0,0
com.vmos.app.apk,0,4,0,41,41,36,5,56,44,0,0,1,0,1,0,0
com.vtm.SpellingBee.apk,0,6,1,101,51,192,118,145,54,1,1,1,0,2,0,0
com.w03ade.a2241b3.apk,crashed,6,1,72,8,18,80,95,10,0,0,1,0,1,0,0
com.wagfdeq.htdbgsqr.apk,crashed,6,1,101,51,189,115,125,53,0,1,1,0,1,0,0
com.wagfder.htdbgsqg.apk,0,6,1,101,51,189,115,125,53,0,1,1,0,1,0,0
com.wall.fast.cleaner.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.wanda.app.wanhui.apk,crashed,6,1,72,8,96,458,499,12,0,1,1,0,1,0,0
com.wangj.multiapp.apk,0,4,0,101,51,187,110,117,53,0,1,1,0,1,0,0
com.wufan.test201802338506589.apk,crashed,6,1,18,9,38,217,262,13,0,0,1,0,1,0,0
com.wufan.test20180311005758435.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311030085086.apk,crashed,6,1,27,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311036323375.apk,0,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311188878394.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test2018031119712266.apk,crashed,6,1,27,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311202153213.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311216957705.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311265190183.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311266910310.apk,crashed,6,1,18,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test201803112677906.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311274822569.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test2018031129128267.apk,crashed,6,1,18,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311319697958.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311342297029.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test2018031136355589.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
org.chromium.caster_receiver_apk_picgirls.apk,crashed,3,1,0,0,24,3,14,11,0,0,1,0,1,0,0
org.chromium.caster_receiver_apk_picMarry.apk,crashed,3,1,0,0,24,3,12,10,0,0,1,0,1,0,0
org.chromium.caster_receiver_apk_picshoot.apk,crashed,3,1,0,0,24,3,12,10,0,0,1,0,1,0,0
org.chromium.caster_TVcalendar.apk,crashed,3,1,0,0,24,3,12,10,0,0,1,0,1,0,0
org.chromium.caster_vr1_apk.apk,0,3,1,4,4,26,4,14,11,0,0,1,0,1,0,0
org.chromium.qcast_launcher.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.chromium.qcast_launcher_huidayizhan.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.cn.cnitr.electronic.quanchenmoments.apk,crashed,6,1,136,8,142,444,471,13,0,1,1,0,1,0,0
org.cocos.Merged.apk,crashed,6,1,72,8,24,79,95,10,0,0,1,0,1,0,0
org.cocos.Tortoise.egame.apk,crashed,4,0,40,10,122,111,162,16,0,1,1,0,1,0,0
org.cocos2dx.android.qcyl.apk,0,6,1,101,51,189,115,125,53,0,1,1,0,2,0,0
org.cocos2dx.Cactus.apk,crashed,6,1,72,8,18,78,91,9,0,0,1,0,1,0,0
org.cocos2dx.fatherWhereXiangQi.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.cocos2dx.ReasoningExpertOne.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
org.cocos2dx.TinyBounces310.apk,0,6,1,72,8,18,83,97,9,0,0,1,0,1,0,0
org.dzdcdjj.duoziduocaidejijie.apk,crashed,6,1,72,8,18,78,91,9,0,0,1,0,1,0,0
org.eachbaby.KidsMathPark.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
org.edgeprogram.jumABall2.apk,0,6,1,101,51,192,120,148,54,1,1,0,0,2,1,1
org.egret.java.LaosunlaiyeMM.apk,crashed,6,1,72,8,17,78,92,11,1,0,0,0,1,0,0
org.fkxqc.fkxqc.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
org.fungo.fungolive.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.qp186.cocosandroid.apk,0,6,1,101,51,190,119,129,53,0,1,1,0,2,0,0
com.qp32.gplaza.apk,0,6,1,101,51,190,119,129,53,0,1,1,0,2,0,0
com.qp385.cocosandroid.apk,0,6,1,101,51,190,119,129,53,0,1,1,0,2,1,1
com.qp623.cocosandroid.apk,0,6,1,101,51,189,115,125,53,0,1,1,0,2,0,0
com.qpxingyun.cocosandroid.apk,0,6,1,101,51,189,115,125,53,0,1,1,0,1,0,0
com.qqc.richman.apk,crashed,6,1,101,51,189,115,125,53,0,1,1,0,2,0,0
com.qqkj66.virtualapp.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.qqkj66.virtuallocation.apk,0,4,0,101,51,187,127,132,52,0,0,1,0,1,0,0
com.qqsb.hdwj.apk,crashed,6,1,72,8,26,77,90,9,0,0,1,0,1,0,0
com.qtcx.ssup.apk,crashed,6,1,72,8,17,78,91,9,0,0,1,0,1,0,0
com.quanzhi.android.findjob.apk,crashed,6,1,72,8,30,178,204,11,0,0,1,0,1,0,0
com.qudu.weiqukan.apk,crashed,6,1,101,51,123,198,239,53,0,1,1,0,1,0,0
com.quwan.reward.apk,0,1,0,0,0,153,136,172,19,0,0,1,0,1,0,0
com.qx.more.open.apk,0,4,0,101,51,188,150,172,54,0,1,1,0,1,0,0
com.r380206490.zau.apk,crashed,6,1,72,8,29,85,97,10,1,0,0,0,1,0,0
com.rabbit.newroke.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.raiden.fightinggirl.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.rainbirth.rocketphew.apk,crashed,6,1,72,8,16,82,95,9,1,0,0,0,1,0,0
com.douzi.dzqp.egame.apk,0,6,1,21,6,38,64,120,11,0,1,1,0,1,0,0
com.dpx.feixingyoule.apk,crashed,6,1,72,8,18,78,91,9,0,0,1,0,1,0,0
com.dpx.gailou.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.dpx.squirrel.apk,crashed,6,1,72,8,18,77,87,9,0,0,1,0,1,0,0
com.droi.adocker.apk,0,6,1,151,51,196,196,225,53,0,1,1,0,1,0,0
com.droidhen.shootapple.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.dsemu.drastic_dvc.apk,0,6,1,101,51,179,108,113,52,0,1,1,0,2,0,0
com.dsf.led.cf.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.dt_gy_mer.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.dual.dualgenius.apk,0,4,0,100,50,161,112,120,53,0,0,1,0,1,0,0
com.dualapp.multiaccounts.apk,0,4,0,101,51,148,123,149,52,0,1,1,0,1,0,0
com.dualspace.cloneapp.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.dualspace.multiple.account.tool.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.dualspace.multipleaccounts.parallelspace.apk,0,4,0,101,51,181,114,123,52,0,1,1,0,1,0,0
com.dualspaces.parallelspace.apk,crashed,4,0,101,51,181,117,123,52,0,0,1,0,1,0,0
com.dudu.cleandoctor.apk,0,4,0,100,50,188,111,125,56,0,1,1,0,1,0,0
com.dujiajiudianwang.apk,crashed,6,1,136,8,149,445,497,12,0,1,1,0,1,0,0
com.dunjiakj.lgwx.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.duokai.hezi.apk,crashed,4,0,100,50,184,160,173,54,0,1,1,0,1,0,0
com.duokaiqi.virtual.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.duokaiqifree.virtual.apk,0,4,0,299,100,169,222,331,103,0,1,1,0,1,0,0
com.dute.dutenews.explore.apk,crashed,6,1,53,27,149,288,347,33,1,1,0,0,1,0,0
com.dwqeuiuiojkd.qweqwe.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.dzhd.ttpk.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.ea.game.monopolyfree_android_bv.apk,crashed,6,1,72,8,24,82,98,9,0,0,1,0,1,0,0
com.editllise.inttste.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.egproject.stoneofsouls.apk,0,6,1,72,8,16,77,90,9,0,0,1,0,1,0,0
com.haox.hfh.apk,crashed,6,1,72,8,26,78,100,10,0,0,1,0,1,0,0
com.happy.box.chinese.writing.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.happy.box.dessert.classroom.egames.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.happy.box.draw.shapes.egame.apk,crashed,4,0,40,10,122,111,162,20,0,1,1,0,1,0,0
com.happydapp.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.hardlinestudios.metaball.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.hasyanart.runboyanginmissi.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.hebeiwuliu.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.hecom.ttec.apk,crashed,6,1,72,8,27,140,150,9,1,0,0,0,1,0,0
com.heianzhixin.motianlun.onekey.anzhi.apk,0,6,1,50,6,44,25,66,9,0,1,1,0,1,0,0
com.heis.bztk03.apk,timeout,6,1,72,8,17,79,92,9,0,0,1,0,1,0,0
com.heis.jfzj.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.heis.stclsg03.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.hejia.squirrelaccountbook.apk,crashed,4,0,136,8,152,347,392,11,0,0,1,0,1,0,0
com.hejwgq.dhuqe.apk,crashed,6,1,72,8,16,75,86,9,1,0,0,0,1,0,0
com.hello.wxspmy.apk,0,4,0,101,51,187,177,186,54,0,0,1,0,1,0,0
com.strawberry.sisyphus.apk,crashed,6,1,72,8,18,93,109,9,0,0,1,0,1,0,0
com.supergames.crazychild.hunen.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.supertools.dualapp.apk,0,4,0,101,51,147,129,141,52,0,1,1,0,1,0,0
com.sv.downloader.s1.apk,crashed,4,0,136,8,12,236,247,9,1,0,1,0,1,0,0
com.svm.proteinbox_location_db.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.svm.proteinbox_multi.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sxiaoao.android.farmTD2.jhya.apk,crashed,6,1,72,8,21,81,91,9,1,0,0,0,1,0,0
com.sys.mirz.boot.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.syspt.whone.service.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.syy.bullfight.uc.apk,crashed,6,1,21,6,30,31,77,11,0,1,1,0,1,0,0
com.szumath.tangguo.apk,0,4,0,50,6,27,25,68,10,0,1,1,0,1,0,0
com.szyx.hellozy.anzhi.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tadu.sesdga.apk,0,3,1,0,0,90,86,130,11,1,1,0,0,1,0,0
com.taidanengtong.xiaoxl.apk,crashed,6,1,72,8,26,80,101,9,1,0,0,0,1,0,0
com.taihe.fans.apk,crashed,6,1,104,5,38,391,420,10,0,1,1,0,1,0,0
com.taikang.tailife.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.taikon.kupao.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.takoyaking.tracedots.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tales.hmm.yyh.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tarboosh.freej.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.technology.cEmily.bmicalculator.va.apk,crashed,6,1,101,51,147,107,112,52,1,1,0,0,2,0,0
com.tencent.gwgo.location.apk,0,6,1,299,100,165,273,383,102,0,0,1,0,1,0,0
com.wufan.test20183222810511.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20183268241911.apk,crashed,2,1,0,0,38,217,262,3,0,0,1,0,1,0,0
com.wufan.test20183499337743.apk,crashed,6,1,13,7,38,217,262,10,0,0,1,0,1,0,0
com.wufan.test20183513302396.apk,crashed,2,1,0,0,38,217,262,3,0,0,1,0,1,0,0
com.wufan.test20183570526838.apk,crashed,2,1,0,0,38,217,262,3,0,0,1,0,1,0,0
com.wufan.test20183683276005.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20183707478199.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20183909583385.apk,crashed,2,1,0,0,38,217,262,3,0,0,1,0,1,0,0
com.wufan.test20184052876437.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018528664604.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.wufan.test2018561419718.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test2018586301864.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2019082657467300.apk,crashed,4,0,302,103,220,501,654,115,0,0,1,0,1,0,0
com.wuhanlingshipuzi.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.wuyaogamer.zhuzhuxiack.yyh.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.www.kongfu.apk,0,6,1,101,51,190,119,129,53,0,1,1,0,2,0,0
com.wxjc.kaixinzhanji.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.wy.timo.apk,crashed,6,1,72,8,18,79,94,11,1,0,0,0,1,0,0
com.live.radio.pop.music.fm.free.apk,timeout,4,0,679,5,36,992,1062,9,0,1,1,0,1,0,0
com.ljh.virtual.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lkgame.gysparrow.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lkgame.jxmj.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.llcom.liuliuzhuangxiu.apk,0,6,1,101,51,190,119,129,53,0,0,1,0,1,0,0
com.lmtt.ewan.apk,crashed,4,0,136,8,62,290,301,9,0,0,1,0,1,0,0
com.location.assistant.apk,0,4,0,100,50,187,159,166,53,0,1,1,0,1,0,0
com.location.jiaotu.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.location.magic.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lottak.bangbang.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lovebizhi.je.apk,0,3,1,0,0,31,98,133,9,0,1,1,0,1,0,0
com.lsdkq.duokai.apk,timeout,4,0,101,51,190,208,217,53,0,0,1,0,1,0,0
com.lualu.mulapp.dualspace.account.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lucatch.sharks.videos.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.ludashi.dualspace.apk,0,6,1,299,100,157,223,353,103,0,1,1,0,2,0,0
com.ludashi.multspace.apk,crashed,6,1,299,100,157,216,337,103,0,1,1,0,1,0,0
com.ludashi.superboost.apk,0,6,1,299,100,159,220,343,103,0,1,1,0,2,0,0
com.luko.parallel.space.forwhatsapp.apk,0,4,0,101,51,145,114,119,52,0,1,1,0,1,0,0
com.lura.jrsc.apk,crashed,6,1,72,8,29,95,111,11,1,0,0,0,1,0,0
com.lutongnet.ott.ggly.apk,crashed,4,0,136,8,149,250,264,11,0,0,1,0,1,0,0
com.lx.launcher.apk,0,4,0,100,50,196,217,249,54,0,1,1,0,1,0,0
com.lxtp.taokandian.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lxtp.youzhuan.apk,crashed,6,1,148,5,41,362,409,11,0,1,1,0,1,0,0
com.lxwx.tom.pkxmnmjmgcs.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lylm.dkzs.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lylm.virtualposition.apk,crashed,4,0,101,51,187,130,136,53,0,1,1,0,1,0,0
com.lzct.precom.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lzh222333.unzip.apk,0,6,1,72,8,18,83,99,9,0,0,1,0,1,0,0
com.lds.pixelbox.apk,crashed,4,0,101,51,186,117,127,53,0,0,1,0,1,0,0
com.leaves.mulopen.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.led.fast.light.apk,0,4,0,100,50,160,112,127,52,0,0,1,0,1,0,0
com.ledong.fisher.egame.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.leduo.elsxxl.jrtt.apk,0,6,1,172,17,25,293,343,25,0,1,1,0,1,0,0
com.leduo.wpqsg.p234.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lewei.wukong.lvmaozierer.apk,crashed,6,1,72,8,27,80,97,11,0,0,1,0,1,0,0
com.leyu.gscbg.hgame.apk,crashed,6,1,72,8,19,78,91,9,0,0,1,0,1,0,0
com.lezhi.annasgrowthbabygame.egame.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lezhi.beautydiyclub.egame.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lezhi.christmasgirlmakeup.egame.apk,crashed,4,0,40,10,122,111,162,16,0,0,1,0,1,0,0
com.lezhi.fashionbloggersalon.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.lezhi.fashionbraceletsdesigner.egame.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lezhi.fashioncostumedesigner.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.lezhi.forestfairysalon.egame.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lezhi.frozenicequeensalon.egame.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lezhi.frozenprincessbirthdaysalon.egame.apk,crashed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lezhi.littlekidsdesigner.egame.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lezhi.lunchboxmaker.egame.apk,0,6,1,101,51,194,187,221,60,0,1,1,0,1,0,0
com.lezhi.miniprincesssalon.egame.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lezhi.princessalon.egame.apk,crashed,4,0,38,10,122,111,162,18,0,1,1,0,1,0,0
com.lezhi.princesssandyjunglejourney.egame.apk,crashed,6,1,101,51,194,188,222,60,0,1,1,0,1,0,0
com.lezhi.princesssandynewneighboursgame.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lezhi.schoolchallengetrip.egame.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lezhi.supercelebritysalon.egame.apk,crashed,0,0,0,0,-1,-1,0,0,0,1,1,0,1,0,0
com.lezhi.townpolicewoman.egame.apk,crashed,6,1,40,10,121,85,135,19,0,0,1,0,1,0,0
com.cocos2dx.fengyinmozu.apk,crashed,6,1,72,8,20,78,91,9,0,0,1,0,1,0,0
com.coffeedoggames.alienbiolab.apk,crashed,6,1,72,8,15,78,92,10,0,0,1,0,1,0,0
com.Company.UnityTest.apk,crashed,6,1,72,8,27,79,93,10,0,0,1,0,1,0,0
com.coolsir.fanofads.apk,crashed,6,1,72,8,31,102,114,9,1,0,0,0,1,0,0
com.cootek.smartinputv5.freeoem.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_blue_gallery.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_blue_machine.apk,crashed,4,0,681,5,18,990,1047,10,0,1,1,0,1,0,0
com.cootek.smartinputv5.skin.keyboard_theme_bunny_love_theme.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_burning_sport_car.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_flaming_fire_skull.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_germany.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_huawei_mate_10.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xinzhi.calendar.apk,0,4,0,46,20,63,61,82,22,0,1,1,0,1,0,0
com.xinzhuan.adt.dxnz.apk,crashed,6,1,101,51,188,118,131,53,1,1,1,0,2,0,0
com.xinzhuan.adt.hlx.pc6.apk,0,6,1,101,51,188,119,132,53,1,1,0,0,2,0,0
com.xinzhuan.adt.qzkc.apk,0,6,1,101,51,188,125,139,53,1,1,0,0,2,0,0
com.xinzhuan.adt.ttyyb.pc6.apk,crashed,6,1,101,51,188,125,139,53,1,1,1,0,2,0,0
com.xinzhuan.adt.ygqgc.apk,crashed,6,1,101,51,188,125,139,53,1,1,0,0,2,1,1
com.xiuxianyulegongxiangpingtai.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xizanglvyou.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xlink.gaozhongshuxuequanji.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xlink.gaozhongyingyujiaocheng.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xlink.guzhengjiaocheng.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xlink.qinianjishuxue.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xlink.xiangqijiaocheng.apk,crashed,6,1,136,8,10,238,248,9,0,0,1,0,1,0,0
com.xmctk.you.zai.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xmfx.tthb297.apk,crashed,6,1,101,51,190,119,129,53,0,1,1,0,2,1,1
com.maziao.speedtest.apk,0,4,0,136,8,44,246,267,9,0,0,1,0,1,0,0
com.mazintag.hotly.apk,0,6,1,136,8,7,239,249,9,0,0,1,0,1,0,0
