Name,Error,VAScore,AssetsApk,StubComponents,StubProcesses,#Permissions,#Activities,#Components,#Processes,SpawnApk,SpawnProcesses,SameCertificates,StubIntent,#Packages,UnknownIntent,CombinedIntentAnalysis
com.pgsoul.xxchh.mi.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.phonegap.hbpxw.apk,0,6,1,81,9,15,76,86,9,1,0,0,0,1,0,0
com.pianfu.hungrybat.apk,0,6,1,81,9,28,95,108,9,0,0,1,0,1,0,0
com.picktech.game.mjworld.main.apk,0,6,1,81,9,16,81,91,9,1,0,0,0,1,0,0
com.pingan.flopmachine.apk,0,6,1,81,9,17,92,104,9,1,0,0,0,1,0,0
com.pingan.lifeinsurance.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.pinshi.pos.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.PixieGames.FollowGlowLine.apk,0,6,1,81,9,16,81,91,9,0,0,1,0,1,0,0
com.play.dbjgameKeEan.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.plda.dualapp.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.pldasoft.dualapp.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.plgame.racingcar.hurricane.apk,0,6,1,81,9,14,83,93,9,0,0,1,0,1,0,0
com.pomelo.doublebox.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.pomelogames.bulletboy.google.apk,0,6,1,81,9,22,94,109,9,1,0,0,0,1,0,0
com.popcat17.dex.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.ppn.appclone.apk,0,4,0,101,51,181,113,118,52,0,1,1,0,1,0,0
com.prettyboamedia.screenrecord.apk,0,6,1,101,51,192,125,154,54,1,1,0,0,2,1,1
com.pro.parallel.multi.spaces.multiple.accounts.clone.app.apk,0,4,0,151,51,140,164,260,55,0,0,1,0,1,0,0
com.pubg.krmobilece.apk,0,4,0,101,51,195,150,167,54,0,1,1,0,1,0,0
com.ugc.browser.apk,0,4,0,40,20,48,166,212,26,0,1,1,0,1,0,0
com.ulegame.kbkidss_fr.apk,0,6,1,81,9,22,86,102,11,0,0,1,0,1,0,0
com.ullucus.fragmentsnote2en.apk,0,6,1,81,9,19,79,92,9,0,0,1,0,1,0,0
com.ultralisk.game05.iqiyi.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.ultralisk.happybaby.apk,0,4,0,153,9,17,238,249,9,0,0,1,0,1,0,0
com.ultron.crimaster.a.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.vid007.videobuddy.apk,0,4,0,42,11,321,147,193,13,0,0,1,0,1,0,0
com.video.beauty.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.videomate.videodownloader.video.apk,0,4,0,42,11,330,179,248,13,0,0,1,0,1,0,0
com.vikings.wuxia.apk,0,6,1,81,9,28,86,113,11,1,0,0,0,1,0,0
com.vipdevgames.renyugongzhudcg.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.virtual.rokip.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.virtualgame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.vmos.app.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.vtm.SpellingBee.apk,0,6,1,101,51,192,118,145,54,1,1,1,0,2,0,0
com.w03ade.a2241b3.apk,0,4,0,81,9,18,80,95,10,0,0,1,0,1,0,0
com.wagfdeq.htdbgsqr.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.wagfder.htdbgsqg.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.wall.fast.cleaner.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.wanda.app.wanhui.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.wangj.multiapp.apk,0,4,0,101,51,187,110,117,53,0,1,1,0,1,0,0
com.wufan.test201802338506589.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311005758435.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311030085086.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311036323375.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311188878394.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018031119712266.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311202153213.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311216957705.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311265190183.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311266910310.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test201803112677906.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311274822569.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018031129128267.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311319697958.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311342297029.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018031136355589.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
org.chromium.caster_receiver_apk_picgirls.apk,0,3,1,0,0,24,3,14,11,1,0,0,0,1,0,0
org.chromium.caster_receiver_apk_picMarry.apk,0,3,1,0,0,24,3,12,10,1,0,0,0,1,0,0
org.chromium.caster_receiver_apk_picshoot.apk,0,3,1,0,0,24,3,12,10,1,0,0,0,1,0,0
org.chromium.caster_TVcalendar.apk,0,3,1,0,0,24,3,12,10,1,0,0,0,1,0,0
org.chromium.caster_vr1_apk.apk,0,3,1,7,7,26,4,14,11,0,0,1,0,1,0,0
org.chromium.qcast_launcher.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.chromium.qcast_launcher_huidayizhan.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.cn.cnitr.electronic.quanchenmoments.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
org.cocos.Merged.apk,0,6,1,81,9,24,79,95,10,0,0,1,0,1,0,0
org.cocos.Tortoise.egame.apk,0,4,0,56,11,122,111,162,16,0,1,1,0,1,0,0
org.cocos2dx.android.qcyl.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
org.cocos2dx.Cactus.apk,0,6,1,81,9,18,78,91,9,0,0,1,0,1,0,0
org.cocos2dx.fatherWhereXiangQi.apk,0,6,1,81,9,18,77,88,9,0,0,1,0,1,0,0
org.cocos2dx.ReasoningExpertOne.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
org.cocos2dx.TinyBounces310.apk,0,4,0,81,9,18,83,97,9,0,0,1,0,1,0,0
org.dzdcdjj.duoziduocaidejijie.apk,0,6,1,81,9,18,78,91,9,0,0,1,0,1,0,0
org.eachbaby.KidsMathPark.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
org.edgeprogram.jumABall2.apk,0,6,1,101,51,192,120,148,54,1,1,0,0,2,1,1
org.egret.java.LaosunlaiyeMM.apk,0,6,1,81,9,17,78,92,11,1,0,0,0,1,0,0
org.fkxqc.fkxqc.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
org.fungo.fungolive.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.qp186.cocosandroid.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.qp32.gplaza.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.qp385.cocosandroid.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.qp623.cocosandroid.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.qpxingyun.cocosandroid.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.qqc.richman.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.qqkj66.virtualapp.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.qqkj66.virtuallocation.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.qqsb.hdwj.apk,0,6,1,81,9,26,77,90,9,0,0,1,0,1,0,0
com.qtcx.ssup.apk,0,6,1,81,9,17,78,91,9,0,0,1,0,1,0,0
com.quanzhi.android.findjob.apk,0,4,0,81,9,30,178,204,11,0,0,1,0,1,0,0
com.qudu.weiqukan.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.quwan.reward.apk,0,4,0,52,1,153,136,172,19,0,0,1,0,1,0,0
com.qx.more.open.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.r380206490.zau.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.rabbit.newroke.apk,0,4,0,82,9,26,85,98,9,0,0,1,0,1,0,0
com.raiden.fightinggirl.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.rainbirth.rocketphew.apk,0,6,1,81,9,16,82,95,9,0,0,1,0,1,0,0
com.douzi.dzqp.egame.apk,0,6,1,48,6,38,64,120,11,0,0,1,0,1,0,0
com.dpx.feixingyoule.apk,0,6,1,81,9,18,78,91,9,0,0,1,0,1,0,0
com.dpx.gailou.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.dpx.squirrel.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.droi.adocker.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.droidhen.shootapple.apk,0,6,1,81,9,17,81,92,9,1,0,0,0,1,0,0
com.dsemu.drastic_dvc.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.dsf.led.cf.apk,0,4,0,100,50,180,121,137,52,0,0,1,0,1,0,0
com.dt_gy_mer.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.dual.dualgenius.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.dualapp.multiaccounts.apk,0,4,0,101,51,148,123,149,52,0,1,1,0,1,0,0
com.dualspace.cloneapp.apk,0,4,0,101,51,148,117,131,52,0,1,1,0,1,0,0
com.dualspace.multiple.account.tool.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.dualspace.multipleaccounts.parallelspace.apk,0,4,0,101,51,181,114,123,52,0,1,1,0,1,0,0
com.dualspaces.parallelspace.apk,0,4,0,101,51,181,117,123,52,0,0,1,0,1,0,0
com.dudu.cleandoctor.apk,0,4,0,100,50,188,111,125,56,0,0,1,0,1,0,0
com.dujiajiudianwang.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.dunjiakj.lgwx.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.duokai.hezi.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.duokaiqi.virtual.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.duokaiqifree.virtual.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.dute.dutenews.explore.apk,0,6,1,52,26,149,288,347,33,1,1,0,0,1,0,0
com.dwqeuiuiojkd.qweqwe.apk,0,6,1,81,9,17,77,87,9,0,0,1,0,1,0,0
com.dzhd.ttpk.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.ea.game.monopolyfree_android_bv.apk,0,4,0,81,9,24,82,98,9,0,0,1,0,1,0,0
com.editllise.inttste.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.egproject.stoneofsouls.apk,0,6,1,81,9,16,77,90,9,0,0,1,0,1,0,0
com.haox.hfh.apk,0,6,1,81,9,26,78,100,10,0,0,1,0,1,0,0
com.happy.box.chinese.writing.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.happy.box.dessert.classroom.egames.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.happy.box.draw.shapes.egame.apk,0,6,1,64,11,122,111,162,20,0,1,1,0,1,0,0
com.happydapp.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.hardlinestudios.metaball.apk,0,3,0,87,4,15,78,91,4,0,0,1,0,1,0,0
com.hasyanart.runboyanginmissi.apk,0,6,1,81,9,19,87,104,9,0,0,1,0,1,0,0
com.hebeiwuliu.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.hecom.ttec.apk,0,6,1,81,9,27,140,150,9,1,0,0,0,1,0,0
com.heianzhixin.motianlun.onekey.anzhi.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.heis.bztk03.apk,0,6,1,81,9,17,79,92,9,0,0,1,0,1,0,0
com.heis.jfzj.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.heis.stclsg03.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.hejia.squirrelaccountbook.apk,0,4,0,153,9,152,347,392,11,0,0,1,0,1,0,0
com.hejwgq.dhuqe.apk,0,4,0,81,9,16,75,86,9,0,0,1,0,1,0,0
com.hello.wxspmy.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.strawberry.sisyphus.apk,0,4,0,81,9,18,93,109,9,0,0,1,0,1,0,0
com.supergames.crazychild.hunen.apk,0,6,1,81,9,24,94,112,12,1,0,0,0,1,0,0
com.supertools.dualapp.apk,0,4,0,101,51,147,129,141,52,0,1,1,0,1,0,0
com.sv.downloader.s1.apk,0,4,0,153,9,12,236,247,9,1,0,1,0,1,0,0
com.svm.proteinbox_location_db.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.svm.proteinbox_multi.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.sxiaoao.android.farmTD2.jhya.apk,0,6,1,81,9,21,81,91,9,1,0,0,0,1,0,0
com.sys.mirz.boot.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.syspt.whone.service.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.syy.bullfight.uc.apk,0,6,1,48,6,30,31,77,11,0,0,1,0,1,0,0
com.szumath.tangguo.apk,0,4,0,49,6,27,25,68,10,0,0,1,0,1,0,0
com.szyx.hellozy.anzhi.apk,0,6,1,48,6,34,82,131,12,0,0,1,0,1,0,0
com.tadu.sesdga.apk,0,3,1,0,0,90,86,130,11,1,1,0,0,1,0,0
com.taidanengtong.xiaoxl.apk,0,6,1,81,9,26,80,101,9,1,0,0,0,1,0,0
com.taihe.fans.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.taikang.tailife.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.taikon.kupao.apk,0,6,1,81,9,17,83,101,10,0,0,1,0,1,0,0
com.takoyaking.tracedots.apk,0,6,1,81,9,16,86,100,9,0,0,1,0,1,0,0
com.tales.hmm.yyh.apk,0,4,0,40,10,25,50,89,19,0,0,1,0,1,0,0
com.tarboosh.freej.apk,0,6,1,81,9,18,80,94,9,0,0,1,0,1,0,0
com.technology.cEmily.bmicalculator.va.apk,0,6,1,101,51,147,107,112,52,1,1,0,0,2,0,0
com.tencent.gwgo.location.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.wufan.test20183222810511.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20183268241911.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20183499337743.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20183513302396.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20183570526838.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20183683276005.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20183707478199.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20183909583385.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20184052876437.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018528664604.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018561419718.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018586301864.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2019082657467300.apk,0,4,0,302,103,220,501,654,115,0,0,1,0,1,0,0
com.wuhanlingshipuzi.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.wuyaogamer.zhuzhuxiack.yyh.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.www.kongfu.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.wxjc.kaixinzhanji.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.wy.timo.apk,0,4,0,81,9,18,79,94,11,0,0,1,0,1,0,0
com.live.radio.pop.music.fm.free.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.ljh.virtual.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lkgame.gysparrow.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lkgame.jxmj.apk,0,4,0,153,9,148,241,251,9,0,0,1,0,1,0,0
com.llcom.liuliuzhuangxiu.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lmtt.ewan.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.location.assistant.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.location.jiaotu.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.location.magic.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lottak.bangbang.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lovebizhi.je.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lsdkq.duokai.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lualu.mulapp.dualspace.account.apk,0,4,0,399,100,161,340,470,104,0,1,1,0,1,0,0
com.lucatch.sharks.videos.apk,0,4,0,153,9,12,238,248,9,0,0,1,0,1,0,0
com.ludashi.dualspace.apk,0,6,1,299,100,157,223,353,103,0,1,1,0,1,0,0
com.ludashi.multspace.apk,0,6,1,299,100,157,216,337,103,0,1,1,0,1,0,0
com.ludashi.superboost.apk,0,6,1,299,100,159,220,343,103,0,1,1,0,1,0,0
com.luko.parallel.space.forwhatsapp.apk,0,4,0,101,51,145,114,119,52,0,1,1,0,1,0,0
com.lura.jrsc.apk,0,6,1,81,9,29,95,111,11,0,0,1,0,1,0,0
com.lutongnet.ott.ggly.apk,0,4,0,153,9,149,250,264,11,0,0,1,0,1,0,0
com.lx.launcher.apk,0,4,0,100,50,196,217,249,54,0,1,1,0,1,0,0
com.lxtp.taokandian.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lxtp.youzhuan.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lxwx.tom.pkxmnmjmgcs.apk,0,6,1,81,9,33,84,100,9,1,0,0,0,1,0,0
com.lylm.dkzs.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lylm.virtualposition.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lzct.precom.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lzh222333.unzip.apk,0,6,1,81,9,18,83,99,9,0,0,1,0,1,0,0
com.lds.pixelbox.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.leaves.mulopen.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.led.fast.light.apk,0,4,0,100,50,160,112,127,52,0,0,1,0,1,0,0
com.ledong.fisher.egame.apk,0,6,1,48,6,19,52,102,10,0,0,1,0,1,0,0
com.leduo.elsxxl.jrtt.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.leduo.wpqsg.p234.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lewei.wukong.lvmaozierer.apk,0,6,1,81,9,27,80,97,11,0,0,1,0,1,0,0
com.leyu.gscbg.hgame.apk,0,6,1,81,9,19,78,91,9,0,0,1,0,1,0,0
com.lezhi.annasgrowthbabygame.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lezhi.beautydiyclub.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lezhi.christmasgirlmakeup.egame.apk,0,4,0,64,11,122,111,162,16,0,1,1,0,1,0,0
com.lezhi.fashionbloggersalon.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lezhi.fashionbraceletsdesigner.egame.apk,0,6,1,125,52,194,188,222,60,0,1,1,0,1,0,0
com.lezhi.fashioncostumedesigner.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lezhi.forestfairysalon.egame.apk,0,6,1,125,52,194,188,222,60,0,1,1,0,1,0,0
com.lezhi.frozenicequeensalon.egame.apk,0,6,1,125,52,194,188,222,60,0,1,1,0,1,0,0
com.lezhi.frozenprincessbirthdaysalon.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lezhi.littlekidsdesigner.egame.apk,0,6,1,125,52,194,188,222,60,0,1,1,0,1,0,0
com.lezhi.lunchboxmaker.egame.apk,0,6,1,125,52,194,187,221,60,0,1,1,0,1,0,0
com.lezhi.miniprincesssalon.egame.apk,0,6,1,125,52,194,188,222,60,0,1,1,0,1,0,0
com.lezhi.princessalon.egame.apk,0,4,0,64,11,122,111,162,20,0,1,1,0,1,0,0
com.lezhi.princesssandyjunglejourney.egame.apk,0,6,1,125,52,194,188,222,60,0,1,1,0,1,0,0
com.lezhi.princesssandynewneighboursgame.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.lezhi.schoolchallengetrip.egame.apk,0,6,1,125,52,194,188,222,60,0,1,1,0,1,0,0
com.lezhi.supercelebritysalon.egame.apk,0,4,0,67,11,122,111,162,17,0,1,1,0,1,0,0
com.lezhi.townpolicewoman.egame.apk,0,6,1,40,10,121,85,135,19,0,1,1,0,1,0,0
com.cocos2dx.fengyinmozu.apk,0,6,1,81,9,20,78,91,9,0,0,1,0,1,0,0
com.coffeedoggames.alienbiolab.apk,0,6,1,81,9,15,78,92,10,0,0,1,0,1,0,0
com.Company.UnityTest.apk,0,6,1,81,9,27,79,93,10,1,0,0,0,1,0,0
com.coolsir.fanofads.apk,0,6,1,81,9,31,102,114,9,1,0,0,0,1,0,0
com.cootek.smartinputv5.freeoem.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_blue_gallery.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_blue_machine.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_bunny_love_theme.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_burning_sport_car.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_flaming_fire_skull.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_germany.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.cootek.smartinputv5.skin.keyboard_theme_huawei_mate_10.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xinzhi.calendar.apk,0,4,0,41,21,63,61,82,24,0,1,1,0,1,0,0
com.xinzhuan.adt.dxnz.apk,0,6,1,101,51,188,118,131,53,1,1,1,0,2,0,0
com.xinzhuan.adt.hlx.pc6.apk,0,6,1,101,51,188,119,132,53,1,1,0,0,2,0,0
com.xinzhuan.adt.qzkc.apk,0,6,1,101,51,188,125,139,53,1,1,0,0,2,0,0
com.xinzhuan.adt.ttyyb.pc6.apk,0,6,1,101,51,188,125,139,53,1,1,1,0,1,0,0
com.xinzhuan.adt.ygqgc.apk,0,6,1,101,51,188,125,139,53,1,1,0,0,2,0,0
com.xiuxianyulegongxiangpingtai.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.xizanglvyou.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.xlink.gaozhongshuxuequanji.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.xlink.gaozhongyingyujiaocheng.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.xlink.guzhengjiaocheng.apk,0,6,1,101,51,31,107,112,52,0,1,1,0,2,1,1
com.xlink.qinianjishuxue.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.xlink.xiangqijiaocheng.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.xmctk.you.zai.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.xmfx.tthb297.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.maziao.speedtest.apk,0,4,0,153,9,44,246,267,9,0,0,1,0,1,0,0
com.mazintag.hotly.apk,0,6,1,153,9,7,239,249,9,0,0,1,0,1,0,0
com.mb.fake.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.me.CNM_yang.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.meimei20091013.HanyuXueXiBaoDian.apk,0,2,1,0,0,15,11,32,1,0,0,1,0,1,0,0
com.meiqu.dsddz.zimon.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.meirongbaojianyangshengwang.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.melesta.coffeeshop.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.mengyinyi.cn.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.mephone.virtualengine.app.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.mesyou.drink.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.meta.app.fenshen.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.mfcdxiaoshuo.book.apk,0,4,0,153,9,54,284,328,12,0,0,1,0,1,0,0
com.mfqbzs.reader.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.mfwfz.game.apk,1,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.mfyueduqi.book.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
